,,,,,,,,,,,,,,,,,
Most Used Page,Had Free Trial,User MRR,Weekly Logins,Company Name,Industry,Company Size,Territory,Sales Call in Trial,Slack Integration,Salesforce Integration,Gmail Integration,Most common referrer,Sales Touches to Close,Used Admin Panel,Has Issued Support Request,,
/tool/storyboard,No,39,1,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,No,/google.com,11,Yes,Yes,,
/tool/storyboard,No,39,4,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,Yes,No,/tripadvisor.com,9,Yes,Yes,,
/tool/storyboard,No,169,6,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,No,/facebook.com,11,Yes,Yes,,
/tool/storyboard,Yes,39,7,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,No,Yes,zoom.com,10,No,Yes,,
/tool/storyboard,No,39,5,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,Yes,No,/google.com,6,Yes,No,,
/tool/storyboard,No,39,3,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,Yes,/quora,8,No,Yes,,
/dashboard,No,169,0,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,Yes,/mail.google.com,15,No,No,,
/tool/storyboard,Yes,39,6,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,Yes,Yes,/facebook.com,6,Yes,Yes,,
/tool/storyboard,No,39,5,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,Yes,/quora,10,No,Yes,,
/tool/storyboard,Yes,39,13,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,No,Yes,/tripadvisor.com,12,No,No,,
/tool/search,No,39,0,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,No,/facebook.com,6,Yes,Yes,,
/tool/storyboard,No,169,4,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,Yes,Yes,hotels.com,4,No,No,,
/tool/storyboard,No,1299,4,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,Yes,/mail.google.com,5,No,Yes,,
/home,No,39,4,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,No,Yes,/slack.com,4,Yes,Yes,,
/tool/storyboard,No,39,4,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,Yes,No,/quora,12,No,No,,
/tool/storyboard,No,169,2,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,Yes,Yes,/quora,16,No,Yes,,
/tool/storyboard,No,169,3,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,Yes,hotels.com,15,No,Yes,,
/tool/build_query,No,169,3,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,No,Yes,zoom.com,7,No,Yes,,
/tool/storyboard,No,169,4,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,No,Yes,/mail.google.com,15,No,No,,
/tool/storyboard,No,39,6,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,Yes,No,/quora,7,No,Yes,,
/tool/storyboard,No,39,5,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,No,/google.com,10,No,No,,
/tool/storyboard,No,169,4,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,No,Yes,/google.com,10,No,No,,
/tool/storyboard,Yes,39,8,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,Yes,No,/tripadvisor.com,11,No,No,,
/tool/storyboard,Yes,169,8,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,Yes,No,/quora,16,No,Yes,,
/tool/storyboard,No,169,7,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,Yes,No,/mail.google.com,14,No,No,,
/tool/storyboard,No,169,5,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,Yes,Yes,/tripadvisor.com,12,Yes,No,,
/tool/storyboard,Yes,39,11,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,Yes,Yes,Yes,/facebook.com,9,No,No,,
/tool/storyboard,No,169,5,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,No,hotels.com,10,No,Yes,,
/tool/storyboard,Yes,169,12,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,No,Yes,/mail.google.com,11,Yes,No,,
/tool/storyboard,No,39,5,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,No,hotels.com,8,No,Yes,,
/tool/storyboard,No,39,5,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,No,/quora,14,No,No,,
/tool/storyboard,Yes,39,8,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,No,No,hotels.com,9,Yes,Yes,,
/tool/build_query,Yes,39,9,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,Yes,No,/quora,8,Yes,No,,
/login,No,39,2,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,No,No,/mail.google.com,10,Yes,No,,
/tool/storyboard,Yes,39,13,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,Yes,No,No,/facebook.com,10,Yes,Yes,,
/tool/storyboard,No,169,4,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,Yes,No,/tripadvisor.com,7,Yes,Yes,,
/tool/storyboard,No,39,5,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,Yes,/tripadvisor.com,4,Yes,Yes,,
/tool/storyboard,No,39,3,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,No,Yes,/tripadvisor.com,6,No,No,,
/tool/search,No,169,0,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,Yes,No,/slack.com,6,No,Yes,,
/tool/storyboard,No,169,5,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,No,Yes,/quora,14,No,Yes,,
/tool/storyboard,No,169,5,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,No,No,hotels.com,6,No,No,,
/tool/storyboard,Yes,169,8,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,Yes,No,No,/google.com,11,No,Yes,,
/tool/storyboard,Yes,1299,8,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,No,Yes,/facebook.com,14,Yes,Yes,,
/tool/storyboard,No,39,2,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,Yes,Yes,zoom.com,13,No,Yes,,
/tool/build_query,Yes,39,8,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,Yes,/google.com,7,Yes,No,,
/tool/storyboard,Yes,169,15,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,No,No,zoom.com,5,No,Yes,,
/tool/storyboard,No,39,5,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,Yes,/quora,4,No,No,,
/tool/storyboard,No,169,5,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,Yes,Yes,/mail.google.com,13,No,Yes,,
/login,No,39,2,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,Yes,No,/mail.google.com,12,No,Yes,,
/tool/storyboard,Yes,39,14,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,No,/slack.com,4,No,Yes,,
/tool/storyboard,No,39,3,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,Yes,hotels.com,8,No,Yes,,
/tool/storyboard,Yes,169,15,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,Yes,No,Yes,/slack.com,13,Yes,Yes,,
/dashboard,Yes,169,11,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,Yes,No,/google.com,4,No,No,,
/home,No,39,0,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,Yes,/mail.google.com,6,No,Yes,,
/tool/storyboard,No,39,5,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,No,No,/tripadvisor.com,8,No,No,,
/tool/storyboard,Yes,39,12,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,No,Yes,/facebook.com,7,No,Yes,,
/tool/storyboard,No,39,5,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,No,Yes,/google.com,13,No,Yes,,
/tool/storyboard,No,39,5,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,No,No,/mail.google.com,16,No,No,,
/tool/build_query,Yes,39,3,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,Yes,Yes,/tripadvisor.com,14,No,Yes,,
/tool/storyboard,No,39,2,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,Yes,zoom.com,7,Yes,No,,
/tool/storyboard,No,39,6,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,Yes,/tripadvisor.com,15,Yes,Yes,,
/tool/storyboard,Yes,39,13,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,Yes,/quora,16,No,No,,
/tool/storyboard,No,39,5,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,Yes,hotels.com,14,Yes,Yes,,
/tool/storyboard,No,39,5,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,No,Yes,hotels.com,6,No,No,,
/tool/storyboard,No,39,4,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,Yes,/quora,13,No,Yes,,
/dashboard,No,39,2,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,No,Yes,/mail.google.com,16,No,Yes,,
/tool/storyboard,No,169,3,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,Yes,Yes,zoom.com,9,No,Yes,,
/tool/storyboard,Yes,39,10,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,Yes,No,/quora,14,No,Yes,,
/tool/storyboard,Yes,169,7,Veritext,Hospitality,<$100M,Midwest,No,No,No,No,zoom.com,8,No,No,,
/tool/storyboard,Yes,39,14,Veritext,Hospitality,<$100M,Midwest,No,Yes,No,Yes,/facebook.com,14,Yes,Yes,,
/tool/storyboard,No,169,5,Veritext,Hospitality,<$100M,Midwest,No,No,No,No,/google.com,9,No,Yes,,
/login,Yes,1299,5,Veritext,Hospitality,<$100M,Midwest,No,Yes,Yes,Yes,/facebook.com,7,Yes,Yes,,
/tool/search,No,169,1,Veritext,Hospitality,<$100M,Midwest,Yes,No,No,No,/tripadvisor.com,15,No,No,,
/login,Yes,39,8,Veritext,Hospitality,<$100M,Midwest,No,Yes,No,Yes,/slack.com,14,Yes,Yes,,
/tool/search,No,39,0,Veritext,Hospitality,<$100M,Midwest,No,No,No,Yes,hotels.com,5,No,Yes,,
/tool/storyboard,Yes,39,8,Veritext,Hospitality,<$100M,Midwest,Yes,No,Yes,Yes,hotels.com,12,No,Yes,,
/tool/storyboard,No,39,5,Veritext,Hospitality,<$100M,Midwest,No,No,No,Yes,zoom.com,8,No,No,,
/tool/storyboard,No,169,7,Veritext,Hospitality,<$100M,Midwest,No,No,Yes,No,/slack.com,16,Yes,No,,
/tool/storyboard,Yes,39,7,Veritext,Hospitality,<$100M,Midwest,Yes,Yes,Yes,Yes,/facebook.com,10,No,No,,
/tool/storyboard,No,1299,5,Veritext,Hospitality,<$100M,Midwest,No,No,No,Yes,/slack.com,14,No,No,,
/tool/storyboard,Yes,39,6,Veritext,Hospitality,<$100M,Midwest,No,No,No,No,/mail.google.com,14,No,No,,
/home,Yes,39,13,Veritext,Hospitality,<$100M,Midwest,No,No,No,No,/google.com,7,No,No,,
/tool/storyboard,No,39,5,Visa,Technology,>$10B,West,Yes,No,No,No,/facebook.com,16,Yes,Yes,,
/tool/search,Yes,39,7,Visa,Technology,>$10B,West,Yes,Yes,Yes,No,/quora,10,Yes,No,,
/tool/storyboard,No,169,5,Visa,Technology,>$10B,West,Yes,No,No,No,/facebook.com,7,No,No,,
/tool/storyboard,No,39,8,Visa,Technology,>$10B,West,No,No,Yes,No,/google.com,15,No,Yes,,
/tool/storyboard,No,169,2,Visa,Technology,>$10B,West,No,No,Yes,No,/slack.com,4,No,Yes,,
/tool/search,Yes,39,9,Visa,Technology,>$10B,West,Yes,No,No,Yes,/mail.google.com,8,No,No,,
/tool/storyboard,Yes,169,10,Visa,Technology,>$10B,West,No,No,Yes,No,hotels.com,5,No,No,,
/tool/storyboard,Yes,39,7,Visa,Technology,>$10B,West,Yes,Yes,No,Yes,/mail.google.com,5,No,No,,
/tool/storyboard,No,169,4,Visa,Technology,>$10B,West,No,No,Yes,Yes,zoom.com,14,No,Yes,,
/tool/storyboard,No,39,3,Visa,Technology,>$10B,West,Yes,No,Yes,Yes,/quora,15,Yes,Yes,,
/tool/storyboard,No,39,5,Visa,Technology,>$10B,West,No,No,Yes,No,zoom.com,4,Yes,Yes,,
/tool/storyboard,No,169,3,Visa,Technology,>$10B,West,Yes,No,No,Yes,/mail.google.com,8,No,Yes,,
/dashboard,No,1299,3,Visa,Technology,>$10B,West,Yes,No,Yes,No,/mail.google.com,16,No,Yes,,
/tool/search,No,39,2,Visa,Technology,>$10B,West,Yes,No,No,No,/facebook.com,6,No,No,,
/login,No,39,2,Visa,Technology,>$10B,West,Yes,No,No,Yes,/facebook.com,14,No,Yes,,
/dashboard,Yes,39,7,Visa,Technology,>$10B,West,No,Yes,Yes,Yes,zoom.com,7,Yes,Yes,,
/tool/storyboard,Yes,39,10,Visa,Technology,>$10B,West,No,Yes,No,No,/quora,16,No,Yes,,
/tool/storyboard,No,39,6,Visa,Technology,>$10B,West,No,No,No,Yes,hotels.com,14,Yes,Yes,,
/tool/storyboard,No,39,5,Visa,Technology,>$10B,West,Yes,No,No,No,/mail.google.com,12,No,Yes,,
/tool/storyboard,No,169,6,Visa,Technology,>$10B,West,No,No,Yes,Yes,/google.com,5,Yes,No,,
/tool/storyboard,Yes,1299,14,Visa,Technology,>$10B,West,No,No,Yes,Yes,/slack.com,11,Yes,No,,
/tool/storyboard,No,39,5,Visa,Technology,>$10B,West,No,No,No,Yes,/tripadvisor.com,14,No,Yes,,
/tool/storyboard,No,39,5,Visa,Technology,>$10B,West,No,No,No,Yes,hotels.com,7,No,No,,
/tool/storyboard,No,169,3,Visa,Technology,>$10B,West,No,No,No,Yes,zoom.com,5,No,No,,
/dashboard,No,169,1,Visa,Technology,>$10B,West,No,No,Yes,Yes,/tripadvisor.com,12,No,Yes,,
/tool/storyboard,No,39,5,Visa,Technology,>$10B,West,Yes,No,No,No,zoom.com,10,No,Yes,,
/tool/storyboard,Yes,169,6,Visa,Technology,>$10B,West,Yes,Yes,No,Yes,/quora,11,Yes,No,,
/tool/storyboard,Yes,39,5,Visa,Technology,>$10B,West,No,Yes,Yes,Yes,/google.com,12,No,Yes,,
/tool/storyboard,No,39,3,Visa,Technology,>$10B,West,Yes,No,Yes,Yes,/facebook.com,12,No,Yes,,
/login,No,169,2,Visa,Technology,>$10B,West,No,No,Yes,No,/tripadvisor.com,14,Yes,Yes,,
/tool/storyboard,No,39,3,Visa,Technology,>$10B,West,No,No,Yes,No,zoom.com,6,Yes,No,,
/tool/storyboard,Yes,39,5,Visa,Technology,>$10B,West,Yes,Yes,No,Yes,/google.com,16,No,No,,
/tool/storyboard,No,39,5,Visa,Technology,>$10B,West,No,No,Yes,No,/mail.google.com,10,Yes,Yes,,
/tool/storyboard,No,39,6,Visa,Technology,>$10B,West,Yes,No,No,Yes,/quora,12,No,No,,
/tool/storyboard,Yes,169,6,Visa,Technology,>$10B,West,No,Yes,No,No,/quora,9,No,Yes,,
/tool/storyboard,No,39,3,Visa,Technology,>$10B,West,No,No,Yes,Yes,/slack.com,5,Yes,No,,
/tool/storyboard,No,169,6,Visa,Technology,>$10B,West,Yes,No,No,No,hotels.com,7,No,Yes,,
/tool/storyboard,No,39,2,Visa,Technology,>$10B,West,No,No,Yes,Yes,zoom.com,12,No,No,,
/tool/storyboard,No,39,3,Visa,Technology,>$10B,West,No,No,No,No,/quora,9,Yes,No,,
/tool/storyboard,Yes,169,12,Visa,Technology,>$10B,West,Yes,Yes,No,No,/facebook.com,15,Yes,No,,
/tool/storyboard,No,1299,4,Visa,Technology,>$10B,West,No,No,No,Yes,/facebook.com,5,No,No,,
/tool/search,No,1299,0,Visa,Technology,>$10B,West,Yes,No,Yes,No,zoom.com,14,Yes,No,,
/tool/storyboard,Yes,169,17,Visa,Technology,>$10B,West,No,No,Yes,Yes,/facebook.com,5,Yes,No,,
/tool/build_query,No,169,4,Visa,Technology,>$10B,West,Yes,No,No,No,/mail.google.com,9,Yes,Yes,,
/login,No,39,2,Visa,Technology,>$10B,West,Yes,No,No,No,/slack.com,14,Yes,Yes,,
/tool/storyboard,Yes,169,10,Visa,Technology,>$10B,West,No,Yes,No,Yes,/google.com,7,No,Yes,,
/tool/storyboard,No,39,4,Visa,Technology,>$10B,West,No,No,Yes,No,/facebook.com,12,No,No,,
/tool/storyboard,No,39,3,Visa,Technology,>$10B,West,Yes,No,No,Yes,zoom.com,9,No,Yes,,
/tool/storyboard,No,39,5,Visa,Technology,>$10B,West,No,No,No,Yes,zoom.com,15,No,No,,
/tool/storyboard,No,39,3,Visa,Technology,>$10B,West,Yes,No,Yes,No,/facebook.com,13,No,No,,
/tool/storyboard,No,169,5,Visa,Technology,>$10B,West,No,No,No,No,/google.com,13,Yes,Yes,,
/login,No,169,2,Visa,Technology,>$10B,West,No,No,No,No,/tripadvisor.com,6,No,Yes,,
/tool/storyboard,Yes,169,6,Visa,Technology,>$10B,West,Yes,No,Yes,Yes,/facebook.com,12,No,No,,
/tool/storyboard,No,39,6,Visa,Technology,>$10B,West,No,No,Yes,Yes,/quora,12,Yes,No,,
/tool/storyboard,No,39,3,Visa,Technology,>$10B,West,Yes,No,No,Yes,/facebook.com,11,No,No,,
/tool/search,No,169,3,Visa,Technology,>$10B,West,Yes,No,Yes,No,/quora,7,Yes,Yes,,
/tool/search,No,169,3,Visa,Technology,>$10B,West,No,No,Yes,Yes,/quora,12,Yes,Yes,,
/tool/build_query,Yes,39,6,Visa,Technology,>$10B,West,No,Yes,No,No,/tripadvisor.com,11,No,No,,
/tool/storyboard,Yes,39,14,Visa,Technology,>$10B,West,Yes,Yes,Yes,Yes,/facebook.com,15,Yes,No,,
/tool/storyboard,No,1299,3,Visa,Technology,>$10B,West,No,No,Yes,Yes,/tripadvisor.com,6,No,Yes,,
/tool/storyboard,No,169,2,Visa,Technology,>$10B,West,No,No,No,No,hotels.com,14,No,Yes,,
/home,No,39,0,Visa,Technology,>$10B,West,Yes,No,No,No,/google.com,8,No,Yes,,
/tool/storyboard,Yes,39,8,Visa,Technology,>$10B,West,Yes,Yes,Yes,Yes,/quora,6,No,No,,
/tool/storyboard,Yes,39,10,Visa,Technology,>$10B,West,No,Yes,No,Yes,/quora,13,No,No,,
/tool/storyboard,Yes,39,14,Visa,Technology,>$10B,West,No,Yes,Yes,Yes,/google.com,11,No,Yes,,
/tool/storyboard,No,169,5,Visa,Technology,>$10B,West,No,No,Yes,No,/slack.com,10,Yes,No,,
/tool/storyboard,Yes,39,12,Visa,Technology,>$10B,West,No,Yes,No,No,/mail.google.com,5,Yes,Yes,,
/tool/storyboard,No,1299,4,Visa,Technology,>$10B,West,No,No,Yes,Yes,hotels.com,8,Yes,Yes,,
/tool/storyboard,No,39,3,Visa,Technology,>$10B,West,Yes,No,Yes,No,/tripadvisor.com,5,No,No,,
/tool/build_query,Yes,169,5,Visa,Technology,>$10B,West,No,Yes,Yes,No,/google.com,12,Yes,Yes,,
/tool/storyboard,No,169,4,Visa,Technology,>$10B,West,Yes,No,Yes,Yes,/slack.com,5,No,No,,
/tool/storyboard,No,39,2,Visa,Technology,>$10B,West,No,No,Yes,Yes,hotels.com,11,Yes,No,,
/tool/storyboard,No,39,7,Visa,Technology,>$10B,West,No,No,Yes,Yes,/mail.google.com,13,Yes,No,,
/tool/storyboard,No,169,4,Visa,Technology,>$10B,West,No,No,Yes,Yes,/quora,5,No,No,,
/tool/storyboard,No,39,4,Visa,Technology,>$10B,West,Yes,No,No,Yes,/google.com,11,No,Yes,,
/tool/storyboard,No,169,4,Visa,Technology,>$10B,West,No,No,Yes,Yes,/tripadvisor.com,12,No,Yes,,
/tool/storyboard,No,39,5,Visa,Technology,>$10B,West,No,No,No,Yes,/tripadvisor.com,4,Yes,Yes,,
/tool/build_query,Yes,1299,7,Visa,Technology,>$10B,West,No,Yes,Yes,Yes,/tripadvisor.com,9,No,Yes,,
/login,No,39,1,Visa,Technology,>$10B,West,No,No,Yes,Yes,/slack.com,11,Yes,Yes,,
/login,No,39,1,Visa,Technology,>$10B,West,No,No,No,Yes,/facebook.com,10,No,No,,
/tool/storyboard,Yes,39,8,Visa,Technology,>$10B,West,No,No,Yes,Yes,/google.com,5,Yes,Yes,,
/tool/search,No,39,1,Visa,Technology,>$10B,West,No,No,Yes,Yes,/tripadvisor.com,13,Yes,Yes,,
/tool/search,No,39,3,Visa,Technology,>$10B,West,No,No,Yes,Yes,/google.com,15,Yes,Yes,,
/tool/storyboard,No,169,5,Visa,Technology,>$10B,West,No,No,Yes,No,/facebook.com,9,No,No,,
/tool/storyboard,No,39,2,Visa,Technology,>$10B,West,Yes,No,No,Yes,/google.com,9,Yes,No,,
/tool/storyboard,Yes,169,9,Visa,Technology,>$10B,West,Yes,No,Yes,Yes,/mail.google.com,5,No,Yes,,
/tool/storyboard,Yes,169,15,Visa,Technology,>$10B,West,No,Yes,No,Yes,/facebook.com,13,Yes,Yes,,
/tool/storyboard,No,1299,6,Visa,Technology,>$10B,West,No,No,No,No,/mail.google.com,15,No,No,,
/tool/storyboard,No,169,4,Visa,Technology,>$10B,West,No,No,Yes,No,/google.com,9,Yes,Yes,,
/tool/storyboard,Yes,39,14,Visa,Technology,>$10B,West,Yes,Yes,Yes,Yes,hotels.com,11,Yes,Yes,,
/login,No,1299,0,Visa,Technology,>$10B,West,No,No,No,No,zoom.com,12,Yes,No,,
/tool/storyboard,No,39,3,Visa,Technology,>$10B,West,No,No,Yes,No,zoom.com,13,No,No,,
/tool/storyboard,No,169,3,Visa,Technology,>$10B,West,Yes,No,No,Yes,/google.com,10,No,No,,
/tool/storyboard,No,39,5,Visa,Technology,>$10B,West,No,No,No,Yes,/google.com,16,Yes,Yes,,
/tool/storyboard,No,39,3,Visa,Technology,>$10B,West,No,No,Yes,Yes,/google.com,8,No,Yes,,
/tool/storyboard,No,39,3,Visa,Technology,>$10B,West,Yes,No,Yes,No,/tripadvisor.com,13,Yes,Yes,,
/tool/storyboard,No,39,5,Visa,Technology,>$10B,West,Yes,No,No,No,/google.com,5,Yes,No,,
/tool/storyboard,Yes,1299,9,Visa,Technology,>$10B,West,No,Yes,No,No,/quora,11,Yes,Yes,,
/tool/storyboard,No,39,3,Visa,Technology,>$10B,West,Yes,No,No,Yes,/slack.com,9,No,Yes,,
/tool/storyboard,Yes,39,13,Visa,Technology,>$10B,West,No,No,Yes,No,/tripadvisor.com,16,Yes,Yes,,
/tool/storyboard,No,39,6,Visa,Technology,>$10B,West,No,No,Yes,Yes,/mail.google.com,14,Yes,No,,
/dashboard,No,39,2,Visa,Technology,>$10B,West,No,No,No,No,/facebook.com,7,No,No,,
/tool/storyboard,No,169,4,Visa,Technology,>$10B,West,No,No,No,Yes,/tripadvisor.com,8,No,Yes,,
/tool/storyboard,Yes,1299,13,Visa,Technology,>$10B,West,Yes,No,No,Yes,/mail.google.com,13,Yes,Yes,,
/tool/storyboard,No,169,3,Visa,Technology,>$10B,West,No,No,No,No,/tripadvisor.com,9,No,Yes,,
/tool/storyboard,No,169,3,Visa,Technology,>$10B,West,No,No,No,Yes,/google.com,15,No,No,,
/tool/storyboard,No,39,3,Visa,Technology,>$10B,West,No,No,Yes,Yes,/facebook.com,7,No,No,,
/tool/storyboard,Yes,39,17,Visa,Technology,>$10B,West,No,No,Yes,Yes,/mail.google.com,6,No,Yes,,
/tool/search,No,1299,1,Visa,Technology,>$10B,West,No,No,Yes,Yes,/slack.com,10,Yes,No,,
/tool/storyboard,No,39,4,Visa,Technology,>$10B,West,No,No,No,No,/slack.com,13,Yes,Yes,,
/tool/storyboard,No,169,5,Visa,Technology,>$10B,West,Yes,No,No,No,/google.com,9,No,Yes,,
/tool/storyboard,No,39,6,Visa,Technology,>$10B,West,Yes,No,Yes,Yes,/mail.google.com,12,Yes,Yes,,
/tool/build_query,No,39,0,Visa,Technology,>$10B,West,No,No,No,Yes,/slack.com,15,Yes,Yes,,
/home,No,39,3,Visa,Technology,>$10B,West,No,No,Yes,Yes,/google.com,6,Yes,No,,
/home,No,169,3,Visa,Technology,>$10B,West,No,No,No,Yes,/google.com,15,No,No,,
/tool/storyboard,Yes,1299,6,Visa,Technology,>$10B,West,No,Yes,Yes,Yes,hotels.com,10,Yes,Yes,,
/tool/storyboard,No,169,4,Visa,Technology,>$10B,West,No,No,No,No,/google.com,12,Yes,Yes,,
/tool/storyboard,Yes,39,10,Visa,Technology,>$10B,West,No,Yes,Yes,No,/slack.com,5,Yes,Yes,,
/tool/search,Yes,39,13,Visa,Technology,>$10B,West,No,No,No,Yes,/facebook.com,11,No,Yes,,
/tool/storyboard,No,39,3,Visa,Technology,>$10B,West,No,No,No,No,/slack.com,15,No,Yes,,
/tool/storyboard,Yes,169,7,Visa,Technology,>$10B,West,No,No,Yes,No,/slack.com,8,Yes,No,,
/tool/storyboard,No,169,3,Visa,Technology,>$10B,West,Yes,No,Yes,Yes,/tripadvisor.com,4,No,No,,
/tool/storyboard,No,169,4,Visa,Technology,>$10B,West,Yes,No,Yes,No,/tripadvisor.com,6,No,Yes,,
/home,No,1299,1,Visa,Technology,>$10B,West,No,No,No,No,zoom.com,8,No,Yes,,
/tool/storyboard,Yes,39,13,Visa,Technology,>$10B,West,No,Yes,No,Yes,/tripadvisor.com,8,No,Yes,,
/tool/build_query,Yes,169,3,Visa,Technology,>$10B,West,No,Yes,Yes,No,/facebook.com,11,No,No,,
/tool/storyboard,No,39,5,Visa,Technology,>$10B,West,Yes,No,No,Yes,/quora,4,Yes,Yes,,
/login,Yes,169,13,Visa,Technology,>$10B,West,No,Yes,Yes,Yes,/facebook.com,7,No,Yes,,
/tool/storyboard,Yes,169,6,Visa,Technology,>$10B,West,No,No,No,No,/mail.google.com,9,Yes,Yes,,
/tool/storyboard,No,39,5,Visa,Technology,>$10B,West,No,No,Yes,Yes,/quora,14,No,No,,
/tool/storyboard,No,39,7,Visa,Technology,>$10B,West,No,No,Yes,Yes,/tripadvisor.com,14,No,Yes,,
/tool/storyboard,No,39,4,Visa,Technology,>$10B,West,No,No,No,Yes,/google.com,10,No,No,,
/tool/storyboard,No,169,4,Visa,Technology,>$10B,West,No,No,No,No,/mail.google.com,13,No,No,,
/tool/storyboard,Yes,1299,8,Visa,Technology,>$10B,West,Yes,No,No,Yes,/tripadvisor.com,12,Yes,No,,
/tool/storyboard,Yes,39,7,Visa,Technology,>$10B,West,No,Yes,No,No,/tripadvisor.com,16,Yes,No,,
/tool/storyboard,Yes,169,10,Visa,Technology,>$10B,West,No,Yes,No,Yes,hotels.com,16,Yes,Yes,,
/tool/storyboard,No,39,2,Visa,Technology,>$10B,West,No,No,No,Yes,/slack.com,14,No,No,,
/dashboard,Yes,1299,11,Visa,Technology,>$10B,West,No,No,No,Yes,/facebook.com,8,No,Yes,,
/tool/search,No,39,3,Visa,Technology,>$10B,West,Yes,No,Yes,Yes,/google.com,10,No,No,,
/tool/storyboard,No,169,3,Visa,Technology,>$10B,West,Yes,No,No,Yes,/mail.google.com,13,Yes,Yes,,
/tool/storyboard,Yes,39,8,Visa,Technology,>$10B,West,No,Yes,Yes,Yes,/facebook.com,12,Yes,No,,
/tool/storyboard,No,169,5,Visa,Technology,>$10B,West,No,No,Yes,Yes,/quora,13,No,No,,
/tool/storyboard,No,169,1,Visa,Technology,>$10B,West,Yes,No,No,No,/quora,6,No,Yes,,
/tool/storyboard,No,39,4,Visa,Technology,>$10B,West,No,No,Yes,Yes,zoom.com,13,No,Yes,,
